mean,lower,upper,STATE,RACE,SEX
0.20798367426810527,0.2035998582759069,0.21236749026030363,72,0,2
0.20798367426810527,0.18850156981567065,0.22746577872053989,72,0,2
0.20798367426810527,0.18078281131970433,0.2351845372165062,72,0,2
0.20798367426810527,0.17481408734906437,0.24115326118714617,72,0,2
0.20798367426810527,0.1697664523959973,0.24620089614021323,72,0,2
0.20798367426810527,0.16531177954963694,0.2506555689865736,72,0,2
