mean,lower,upper,STATE,RACE,SEX
0.18726892543743798,0.18252265784965535,0.1920151930252206,72,0,2
0.18726892543743798,0.16610201603669147,0.20843583483818448,72,0,2
0.18726892543743798,0.15771306220957768,0.21682478866529828,72,0,2
0.18726892543743798,0.15122644981896027,0.22331140105591568,72,0,2
0.18726892543743798,0.14574097043995304,0.2287968804349229,72,0,2
0.18726892543743798,0.14089994826694488,0.23363790260793108,72,0,2
