mean,lower,upper,STATE,RACE,SEX
0.2727937528611286,0.2670438899424514,0.27854361577980585,72,0,2
0.2727937528611286,0.24724080306391874,0.29834670265833846,72,0,2
0.2727937528611286,0.23711679162430416,0.30847071409795307,72,0,2
0.2727937528611286,0.2292881453737136,0.3162993603485436,72,0,2
0.2727937528611286,0.22266760995541354,0.32291989576684366,72,0,2
0.2727937528611286,0.21682481038086268,0.3287626953413945,72,0,2
